,ad_num,company,model,price,engine,year,hand,km,eng_kind,test,current_owner,prev_owner,צבע,gearbox,trader,area,sub_area,price_list,price_list_url
1431,43916606,מיצובישי, אאוטלנדר,126000.0,1998,2019,2,80000,7,01/2024,0,1.0,שחור,0,0,101,קרית טבעון,,https://www.yad2.co.il/price-list/sub-model/26359/2019
1432,52696643,סקודה, קודיאק,133000.0,1968,2019,2,87000,6,05/2024,0,0.0,אפור,0,0,101,בית שאן,,https://www.yad2.co.il/price-list/sub-model/30127/2019
1433,94116712,שברולט, קפטיבה,21000.0,3195,2010,4,202000,7,10/2023,0,0.0,כסוף,0,0,101,יקנעם עילית,,https://www.yad2.co.il/price-list/sub-model/22838/2010
1434,92227035,טויוטה, RAV4 ארוך,75000.0,1987,2014,2,185000,7,09/2023,0,0.0,שחור,0,0,101,אום אל פחם,,https://www.yad2.co.il/price-list/sub-model/26425/2014
1435,77830157,אאודי, Q5,125000.0,1984,2017,3,109000,7,03/2024,0,0.0,שחור,0,0,101,בנימינה גבעת עדה,,https://www.yad2.co.il/price-list/sub-model/29411/2017
1436,93866431,ניסאן, אקס טרייל,148000.0,1749,2019,1,72000,6,09/2023,0,0.0,כסף,0,0,101,עפולה,,https://www.yad2.co.il/price-list/sub-model/32980/2019
1437,45389828,מיצובישי, אאוטלנדר,67000.0,1998,2013,3,225000,7,06/2023,0,2.0,אפור,0,0,101,חריש,,https://www.yad2.co.il/price-list/sub-model/26359/2013
1438,89445044,טויוטה, לנד קרוזר ארוך,150000.0,3956,2005,2,159000,7,11/2023,0,0.0,כסוף,0,0,101,יקנעם עילית,,https://www.yad2.co.il/price-list/sub-model/22716/2005
1439,74062729,ג'יפ / Jeep, רנגלר ארוך,280000.0,1995,2020,2,52000,7,10/2023,0,0.0,פלטינה,0,0,101,קיסריה,,https://www.yad2.co.il/price-list/sub-model/38500/2020
1440,84379622,טויוטה, לנד קרוזר ארוך,178000,2982.0,2012,4,269000,6,03/2024,0,0,שחור,0,0,101,גבת,,https://www.yad2.co.il/price-list/sub-model/25557/2012
1441,75566965,ניסאן, אקס טרייל,140000,1995.0,2019,1,85000,6,05/2023,0,0,אפור,0,0,101,בנימינה גבעת עדה,,https://www.yad2.co.il/price-list/sub-model/29970/2019
1442,52059964,פולקסווגן, ID4,265000,,2023,1,6000,2,01/2024,0,0,לבן,0,0,101,דאלית אל כרמל,,https://www.yad2.co.il/price-list/sub-model/38310/2023
1443,85061856,יונדאי, טוסון,185000,1598.0,2022,1,5000,7,05/2023,0,0,לבן,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/35288/2022
1444,43923275,יונדאי, טוסון,120000,1591.0,2018,2,41000,7,08/2023,0,0,לבן,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/30486/2018
1445,79968743,מרצדס, GLC,350000,1991.0,2021,1,48176,3,06/2024,0,0,שחור,0,0,101,כפר קרע,,https://www.yad2.co.il/price-list/sub-model/35109/2021
1446,77393361,סקודה, קודיאק,150500,1968.0,2019,3,132000,6,06/2024,0,0,אפור,0,0,101,רם און,,https://www.yad2.co.il/price-list/sub-model/30129/2019
1447,87437839,טויוטה, לנד קרוזר ארוך,95000,2982.0,2006,3,460000,6,10/2023,0,0,לבן,0,0,101,קרית טבעון,,https://www.yad2.co.il/price-list/sub-model/27993/2006
1448,77042101,אם. ג'י. / MG, EHS PHEV,175000,1490.0,2022,1,4500,3,10/2023,0,0,שחור,0,0,101,עספיא,,https://www.yad2.co.il/price-list/sub-model/34966/2022
1449,44993276,סובארו, פורסטר,105000,1995.0,2017,2,75000,7,02/2024,0,0,ירוק,0,0,101,תלמי אלעזר,,https://www.yad2.co.il/price-list/sub-model/26970/2017
1450,74081630,סוזוקי, גרנד ויטרה,75000,2393.0,2010,3,230000,7,04/2024,0,0,לבן,0,0,101,זכרון יעקב,,https://www.yad2.co.il/price-list/sub-model/29555/2010
1451,97281643,טויוטה, לנד קרוזר ארוך,250000,2755.0,2016,1,245000,6,06/2023,0,0,אפור,0,0,101,בת שלמה,,https://www.yad2.co.il/price-list/sub-model/27871/2016
1452,75119758,קאדילק, XT5,235000,1997.0,2020,2,10000,7,06/2023,0,0,אפור,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/33678/2020
1453,73998645,ג'יפ / Jeep, קומפאס,170000,1332.0,2021,1,21000,7,04/2023,0,0,אפור,0,0,101,יקנעם עילית,,https://www.yad2.co.il/price-list/sub-model/34816/2021
1454,96860358,ב.מ.וו, X3,280000,2998.0,2018,1,130000,7,05/2023,0,0,אפור,0,0,101,בית שאן,,https://www.yad2.co.il/price-list/sub-model/33103/2018
1455,54908950,יונדאי, סנטה פה,55000,2349.0,2011,2,188000,7,05/2024,0,1,לבן,0,0,101,פרדס חנה כרכור,,https://www.yad2.co.il/price-list/sub-model/24801/2011
1456,47793983,יונדאי, טוסון,92000,1999.0,2016,1,170000,7,05/2024,0,1,אפור,0,0,101,ג'ת,,https://www.yad2.co.il/price-list/sub-model/27940/2016
1457,48370005,ניסאן, קשקאי,92000,1197.0,2017,1,42000,7,11/2023,0,1,לבן,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/30373/2017
1458,44226426,מזראטי, לבנטה,550000.0,2979,2021,2,20000,7,03/2024,0,0,כחול,0,0,101,עפולה,,https://www.yad2.co.il/price-list/sub-model/29394/2021
1459,52231854,יונדאי, טוסון,94000.0,1999,2018,3,42000,7,04/2024,0,0,שחור,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/30484/2018
1460,96723485,וולוו, XC60,310000.0,1969,2022,1,14500,3,06/2023,0,0,לבן,0,0,101,עספיא,,https://www.yad2.co.il/price-list/sub-model/36911/2022
1461,65857988,מיצובישי, אאוטלנדר PHEV,135000.0,2360,2020,2,110000,3,01/2024,0,0,לבן,0,0,101,פרדס חנה כרכור,,https://www.yad2.co.il/price-list/sub-model/32367/2020
1462,85313457,סוזוקי, ג'ימני,80000.0,1328,2015,1,130000,7,09/2023,0,0,לבן,1,0,101,רמת ישי,,https://www.yad2.co.il/price-list/sub-model/27475/2015
1463,97950224,ג'יפ / Jeep, גרנד צ'ירוקי,332000.0,3604,2022,1,18000,7,05/2023,0,0,שחור,0,0,101,דאלית אל כרמל,,https://www.yad2.co.il/price-list/sub-model/31023/2022
1464,67709101,מיצובישי, אאוטלנדר,105000.0,1998,2017,2,111000,7,01/2024,0,0,אפור,0,0,101,בית שאן,,https://www.yad2.co.il/price-list/sub-model/26359/2017
1465,68567573,ניסאן, קשקאי,,1197,2016,2,100000,7,08/2023,0,0,לבן,0,0,101,עפולה,,https://www.yad2.co.il/price-list/sub-model/28756/2016
1466,58367257,מיצובישי, אאוטלנדר,117000.0,1998,2017,1,72000,7,09/2023,0,0,לבן,0,0,101,סולם שונם,,https://www.yad2.co.il/price-list/sub-model/27846/2017
1467,49932552,מיצובישי, אאוטלנדר,85000.0,1998,2017,1,209000,7,05/2023,0,0,אפור,0,0,101,בנימינה גבעת עדה,,https://www.yad2.co.il/price-list/sub-model/29537/2017
1468,94412283,ג'יפ / Jeep, גרנד צ'ירוקי,300000.0,3604,2021,2,11700,7,10/2023,0,0,שחור,0,0,101,באקה אל ע'רביה,,https://www.yad2.co.il/price-list/sub-model/31023/2021
1469,98831018,סובארו, פורסטר,192000.0,2498,2022,1,25000,7,02/2024,0,0,שחור,0,0,101,יקנעם עילית,,https://www.yad2.co.il/price-list/sub-model/32150/2022
1470,51895220,קופרה, פורמנטור,230000.0,1984,2021,1,32000,7,06/2023,0,0,לבן,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/35188/2021
1471,73904869,אאודי, Q7,,2995,2016,3,120000,7,03/2024,0,0,כסוף,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/27777/2016
1472,76024218,אלפא רומיאו, סטלויו,146000.0,1995,2018,3,127000,7,10/2023,0,0,אפור,0,0,101,קיסריה,,https://www.yad2.co.il/price-list/sub-model/30071/2018
1473,63428168,יונדאי, טוסון,,1999,2019,2,28000,7,08/2023,0,0,אפור,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/36576/2019
1474,69824857,סוזוקי, ויטרה,71500.0,1586,2017,2,164000,7,11/2023,0,0,שחור,0,0,101,פרדס חנה כרכור,,https://www.yad2.co.il/price-list/sub-model/27878/2017
1475,42973421,ב.מ.וו, X4,382000.0,1998,2022,1,38000,7,01/2025,0,0,לבן,0,0,101,עפולה,,https://www.yad2.co.il/price-list/sub-model/32229/2022
1476,56450249,ב.מ.וו, X5,,2998,2021,1,24000,3,08/2023,0,,אפור,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/35105/2021
1477,52696219,מרצדס, ויטו,145000.0,2143,2016,1,62485,6,01/2024,0,,שחור,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/31049/2016
1478,93164395,מיצובישי, טרייטון / L200 4X4,,2442,2016,2,179000,6,06/2023,0,0.0,לבן,0,0,101,דאלית אל כרמל,,https://www.yad2.co.il/price-list/sub-model/27836/2016
1479,87097906,ג'י.אם.סי / GMC, סואנה,120000.0,6500,1997,3,130000,6,05/2023,0,0.0,בורדו,0,0,101,יקנעם,,https://www.yad2.co.il/price-list/sub-model/24255/1997
1480,43096282,דודג', ראם קצר,,6700,2020,1,51000,6,11/2023,0,0.0,אפור,0,0,101,קרית טבעון,,https://www.yad2.co.il/price-list/sub-model/32425/2020
1481,92627830,סיטרואן, ג'אמפי קצר/בינוני,54000.0,1997,2015,3,226000,6,06/2023,0,0.0,לבן,0,0,101,חריש,,https://www.yad2.co.il/price-list/sub-model/26602/2015
1482,73644881,שברולט, סילברדו 2500,130000.0,6600,2019,2,185000,6,12/2023,0,0.0,לבן,0,0,101,רמת ישי,,https://www.yad2.co.il/price-list/sub-model/27296/2019
1483,71005836,פולקסווגן, טרנספורטר מסחרי/נוסעים,90000.0,1968,2015,2,160000,6,12/2023,0,0.0,אפור,1,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/28090/2015
1484,75897511,מרצדס, ספרינטר 313/316,59900.0,2143,2013,2,390000,5,09/2024,0,3.0,לבן,1,0,101,נהלל,,https://www.yad2.co.il/price-list/feed?manufacturer=31&model=2839&min-year=2013&max-year=2013
1485,74912894,שברולט, סילברדו 2500,142000.0,6600,2019,2,116000,6,05/2024,3,3.0,לבן,0,0,101,מגל,,https://www.yad2.co.il/price-list/sub-model/27296/2019
1486,86875770,סיטרואן, ברלינגו דור 2 (2008-2019),26000.0,1560,2012,3,270000,6,12/2023,0,3.0,לבן,1,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/26175/2012
1487,74861870,פיג'ו, פרטנר דור 2 (2008-2017),15000.0,1560,2012,2,350000,6,04/2023,3,3.0,לבן,1,0,101,חריש,,https://www.yad2.co.il/price-list/sub-model/31864/2012
1488,91943521,שברולט, סוואנה ארוך,105300.0,2776,2018,1,200000,6,04/2024,0,3.0,כסוף,0,0,101,חפצי בה,,https://www.yad2.co.il/price-list/sub-model/31733/2018
1489,93893846,סיטרואן, ברלינגו דור 2 (2008-2019),58000.0,1560,2017,3,146000,6,04/2024,0,0.0,לבן,1,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/28829/2017
1490,99770434,אלפא רומיאו, ג'וליה,155000.0,1995,2017,2,57000,7,04/2024,0,0.0,כחול,0,0,101,עתלית,,https://www.yad2.co.il/price-list/sub-model/29693/2017
1491,43179848,מאזדה, 3,95000.0,1998,2017,2,100000,7,10/2023,0,0.0,לבן,0,0,101,פוריידיס,,https://www.yad2.co.il/price-list/sub-model/29125/2017
1492,53629478,קיה, ריו,15000.0,1399,2011,2,188000,7,06/2023,0,2.0,כסוף,0,0,101,אור עקיבא,,https://www.yad2.co.il/price-list/sub-model/21439/2011
1493,69380322,ב.מ.וו, סדרה 1,140000.0,1499,2020,3,43270,7,02/2024,0,0.0,לבן,0,0,101,עספיא,,https://www.yad2.co.il/price-list/sub-model/33250/2020
1494,61630495,טויוטה, קורולה,80000,1598,2018,2,86000,7,03/2024,0,1,לבן,0,0,101,עפולה,,https://www.yad2.co.il/price-list/sub-model/26737/2018
1495,64032868,פיג'ו, 3008,108500,1598,2017,3,82000,7,04/2024,0,0,קרם,0,0,101,אום אל פחם,,https://www.yad2.co.il/price-list/sub-model/27799/2017
1496,43558948,אופל, אינסיגניה,16000,1956,2012,4,259573,6,09/2023,0,4,לבן,0,0,101,קרית טבעון,,https://www.yad2.co.il/price-list/sub-model/25696/2012
1497,84996325,קיה, פיקנטו,72000,1248,2019,1,48000,7,03/2024,0,4,לבן,0,0,101,עתלית,,https://www.yad2.co.il/price-list/sub-model/31351/2019
1498,95313360,טויוטה, קאמרי,150000,2487,2020,1,115000,7,07/2023,0,4,לבן,0,0,101,מרחביה מושב,,https://www.yad2.co.il/price-list/sub-model/32295/2020
1499,58559165,מרצדס, E-Class,108000,1991,2015,2,140000,7,12/2023,0,0,שחור,0,0,101,באקה אל ע'רביה,,https://www.yad2.co.il/price-list/sub-model/28779/2015
1500,69795051,מאזדה, 2,22000,1498,2012,4,195000,7,03/2024,0,9,לבן,0,0,101,יקנעם עילית,,https://www.yad2.co.il/price-list/sub-model/21296/2012
1501,55968837,פיג'ו, 208,34000,1199,2015,3,77500,7,10/2023,0,0,אפור,0,0,101,קיסריה,,https://www.yad2.co.il/price-list/sub-model/28417/2015
1502,43061687,מרצדס, E-Class קופה / קבריולט,435000,1991,2020,1,46000,7,03/2024,0,0,שחור,0,0,101,קיסריה,,https://www.yad2.co.il/price-list/sub-model/30035/2020
1503,54851879,סיאט, ארונה,102000,999,2020,1,60000,7,08/2023,0,0,לבן,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/30729/2020
1504,98781163,יונדאי, i20,20000,1396,2011,2,172000,7,11/2023,0,2,כחול,0,0,101,באקה אל ע'רביה,,https://www.yad2.co.il/price-list/sub-model/24286/2011
1505,89032896,סיאט, איביזה,57000,999,2018,3,94193,7,01/2024,0,0,בורדו,1,0,101,זכרון יעקב,,https://www.yad2.co.il/price-list/sub-model/30445/2018
1506,48272073,יונדאי, סונטה הייבריד,112000,1999,2018,2,92000,7,07/2023,0,0,לבן,0,0,101,עפולה,,https://www.yad2.co.il/price-list/sub-model/27929/2018
1507,43599993,הונדה, סיוויק האצ'בק החדשה,107000,1498,2020,1,95000,7,07/2023,0,0,לבן,0,0,101,פרדס חנה כרכור,,https://www.yad2.co.il/price-list/sub-model/30116/2020
1508,99090715,שברולט, אבאו,7000,1399,2005,3,170000,7,06/2023,0,0,לבן,0,0,101,דאלית אל כרמל,,https://www.yad2.co.il/price-list/sub-model/19812/2005
1509,66628967,פולקסווגן, ג'טה,40000,1197,2016,2,150000,7,09/2023,0,2,לבן,0,0,101,עפולה,,https://www.yad2.co.il/price-list/sub-model/25933/2016
1510,72806139,קיה, נירו הייבריד,85000,1580,2018,2,136000,7,06/2023,0,2,לבן,0,0,101,פרדס חנה כרכור,,https://www.yad2.co.il/price-list/sub-model/29359/2018
1511,51532470,פיג'ו, 107,11900,998,2010,3,170627,7,02/2024,0,0,אפור,0,0,101,פרדס חנה כרכור,,https://www.yad2.co.il/price-list/sub-model/24770/2010
1512,78657171,פיג'ו, 207,13500.0,1598,2010,3,138800,7,08/2023,0,0,כחול,0,0,101,חריש,,https://www.yad2.co.il/price-list/sub-model/19798/2010
1513,96497493,שברולט, ספארק,71000.0,1399,2019,1,65500,7,11/2024,0,0,לבן,0,0,101,עתלית,,https://www.yad2.co.il/price-list/sub-model/28517/2019
1514,42719294,מאזדה, 3,70000.0,1998,2018,2,101000,7,03/2024,0,1,כחול,0,0,101,זכרון יעקב,,https://www.yad2.co.il/price-list/sub-model/29231/2018
1515,56176959,לקסוס, IS300h,105000.0,2494,2015,2,200000,7,12/2023,0,0,לבן,0,0,101,חריש,,https://www.yad2.co.il/price-list/sub-model/26896/2015
1516,51659244,פיג'ו, 3008,124000.0,1499,2020,1,65000,6,03/2024,0,0,אפור,0,0,101,פרדס חנה כרכור,,https://www.yad2.co.il/price-list/sub-model/32003/2020
1517,68731785,טויוטה, קורולה,47000.0,1598,2014,3,234500,7,11/2023,0,0,אפור,0,0,101,רכסים,,https://www.yad2.co.il/price-list/sub-model/26737/2014
1518,53115076,פולקסווגן, חיפושית החדשה,91000.0,1197,2017,2,64000,7,09/2023,0,0,לבן,0,0,101,פרדס חנה כרכור,,https://www.yad2.co.il/price-list/sub-model/27183/2017
1519,96196566,ב.מ.וו, סדרה 5,510000.0,2998,2022,1,13193,3,09/2023,0,0,לבן,0,0,101,קיסריה,,https://www.yad2.co.il/price-list/sub-model/37704/2022
1520,54627834,טויוטה, קורולה,16800.0,1598,2003,2,128000,7,12/2023,0,0,לבן,0,0,101,בית יוסף,,https://www.yad2.co.il/price-list/sub-model/21277/2003
1521,82425721,סובארו, XV,88000.0,1995,2018,2,131500,7,01/2024,0,0,אפור,0,0,101,עין דור,,https://www.yad2.co.il/price-list/sub-model/30582/2018
1522,44423095,הונדה, סיוויק האצ'בק החדשה,25000.0,1799,2011,2,200000,7,08/2023,0,0,לבן,0,0,101,קרית טבעון,,https://www.yad2.co.il/price-list/sub-model/26657/2011
1523,76425488,סוזוקי, SX4 קרוסאובר,,1373,2020,1,84000,7,01/2024,0,0,אפור,0,0,101,עפולה,,https://www.yad2.co.il/price-list/sub-model/29848/2020
1524,94241280,מרצדס, CLS,170000.0,3498,2015,2,109000,7,01/2024,0,0,לבן,0,0,101,באקה אל ע'רביה,,https://www.yad2.co.il/price-list/sub-model/27454/2015
1525,94432030,מרצדס, E-Class,,1991,2022,1,9000,3,04/2023,0,0,שחור,0,0,101,עספיא,,https://www.yad2.co.il/price-list/sub-model/33339/2022
1526,64883243,יונדאי, אלנטרה (2016 ואילך),60000.0,1591,2017,2,150000,7,06/2023,0,2,כסוף,0,0,101,ערערה,,https://www.yad2.co.il/price-list/sub-model/31302/2017
1527,53944640,סובארו, XV,99000.0,1995,2019,1,113000,7,09/2023,0,2,לבן,0,0,101,בית השיטה,,https://www.yad2.co.il/price-list/sub-model/31920/2019
1528,41759012,סוזוקי, SX4 קרוסאובר,44000.0,1586,2014,1,189000,7,06/2023,0,2,ירוק,0,0,101,רמת ישי,,https://www.yad2.co.il/price-list/sub-model/26881/2014
1529,77490859,טויוטה, C-HR,132500.0,1798,2020,1,17100,7,01/2024,0,2,כחול,0,0,101,פרדס חנה כרכור,,https://www.yad2.co.il/price-list/sub-model/30385/2020
1530,64883243,יונדאי, אלנטרה (2016 ואילך),60000.0,1591.0,2017,2,150000,7,06/2023,0,2,כסוף,0,0,101,ערערה,,https://www.yad2.co.il/price-list/sub-model/31302/2017
1531,53944640,סובארו, XV,99000.0,1995.0,2019,1,113000,7,09/2023,0,2,לבן,0,0,101,בית השיטה,,https://www.yad2.co.il/price-list/sub-model/31920/2019
1532,76414625,הונדה, סיוויק האצ'בק החדשה,27000.0,1799.0,2011,4,240000,7,01/2024,0,0,אדום,0,0,101,קיסריה,,https://www.yad2.co.il/price-list/sub-model/26657/2011
1533,44810042,טויוטה, קורולה,79000.0,1598.0,2016,2,95000,7,01/2024,0,0,לבן,0,0,101,משמרות,,https://www.yad2.co.il/price-list/sub-model/32307/2016
1534,85470750,יונדאי, i20,19500.0,1396.0,2010,1,182000,7,06/2023,0,0,בורדו,0,0,101,פרדס חנה כרכור,,https://www.yad2.co.il/price-list/sub-model/24766/2010
1535,94931113,ג'י.איי.סי/ GAC, GE3,116000.0,,2021,1,46200,2,03/2025,0,0,שחור,0,0,101,אור עקיבא,,https://www.yad2.co.il/price-list/sub-model/35597/2021
1536,61568361,רנו, קליאו דור 4 (2013-2019),32000.0,1197.0,2015,3,88000,7,12/2023,0,0,לבן,0,0,101,מעגן מיכאל,,https://www.yad2.co.il/price-list/sub-model/29530/2015
1537,67014345,הונדה, סיוויק האצ'בק החדשה,104000.0,1498.0,2019,1,70000,7,08/2023,0,0,כסוף,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/30116/2019
1538,82479341,סקודה, אוקטביה,51000.0,1197.0,2016,2,191000,7,01/2024,0,1,לבן,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/27813/2016
1539,42647868,סקודה, רומסטר,13000.0,1598.0,2011,2,405000,6,03/2024,0,0,כסף,1,0,101,פרדס חנה כרכור,,https://www.yad2.co.il/price-list/sub-model/25536/2011
1540,84941801,יונדאי, i30CW,11500.0,1591.0,2010,3,228000,7,12/2023,0,0,כסוף,0,0,101,חריש,,https://www.yad2.co.il/price-list/sub-model/24583/2010
1541,42051949,פורד, פוקוס,18000.0,1596.0,2013,2,161000,7,07/2023,0,2,אפור,0,0,101,רמת ישי,,https://www.yad2.co.il/price-list/sub-model/25872/2013
1542,77738890,סיאט, איביזה,44000.0,999.0,2015,2,110000,7,11/2023,0,0,טורקיז,0,0,101,כפר קרע,,https://www.yad2.co.il/price-list/sub-model/27887/2015
1543,58916824,סקודה, אוקטביה,,1498.0,2020,2,90000,7,12/2023,0,0,כסוף,0,0,101,באקה אל ע'רביה,,https://www.yad2.co.il/price-list/sub-model/32060/2020
1544,63832073,ב.מ.וו, i8,330000.0,1499.0,2016,2,89000,3,05/2023,0,0,כסוף,0,0,101,ערערה,,https://www.yad2.co.il/price-list/sub-model/30540/2016
1545,78693836,ב.מ.וו, סדרה 5,,1997.0,2017,1,100000,7,05/2023,0,0,כסוף,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/27545/2017
1546,87020939,ב.מ.וו, סדרה 5,260000.0,1998.0,2018,2,51000,3,03/2024,0,0,כסוף,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/29871/2018
1547,45365052,ב.מ.וו, סדרה 1,,1499.0,2017,3,170000,7,06/2023,0,0,לבן,0,0,101,קיסריה,,https://www.yad2.co.il/price-list/sub-model/30763/2017
1548,56131791,יונדאי, איוניק,78700,1580,2018,2,144500,7,08/2023,0,0,לבן,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/29461/2018
1549,79015017,טויוטה, קורולה הייבריד,130000,1798,2021,1,41020,7,05/2023,0,0,אפור,0,0,101,בית שאן,,https://www.yad2.co.il/price-list/sub-model/33736/2021
1550,82341875,שברולט, קורבט,750000,6162,2022,1,3500,7,05/2023,0,0,שחור,0,0,101,דאלית אל כרמל,,https://www.yad2.co.il/price-list/sub-model/38333/2022
1551,52484346,סיאט, איביזה,80000,999,2018,1,112000,7,02/2024,0,0,שחור,0,0,101,באקה אל ע'רביה,,https://www.yad2.co.il/price-list/sub-model/30450/2018
1552,92123075,סקודה, אוקטביה,59000,1197,2016,3,215000,7,05/2023,0,1,פלטינה,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/26808/2016
1553,72216493,יונדאי, איוניק,85000,1580,2019,2,120000,7,05/2024,0,1,לבן,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/29462/2019
1554,78199240,לקסוס, CT200H,115000,1798,2018,3,88000,7,05/2023,0,0,שחור,0,0,101,בנימינה גבעת עדה,,https://www.yad2.co.il/price-list/sub-model/27133/2018
1555,54285821,פורשה, 718 בוקסטר,545000,1988,2021,1,15000,7,04/2023,0,0,לבן,0,0,101,קיסריה,,https://www.yad2.co.il/price-list/sub-model/35919/2021
1556,58907565,רנו, מגאן גראנד קופה,69900,1461,2019,2,96000,6,05/2024,0,2,אפור,0,0,101,מגדים,,https://www.yad2.co.il/price-list/sub-model/32707/2019
1557,55337793,סיאט, ארונה,53000,999,2018,1,229000,7,05/2024,0,2,אפור,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/30731/2018
1558,66866512,טויוטה, C-HR,89000,1197,2017,1,110000,7,02/2024,0,2,לבן,0,0,101,מאור,,https://www.yad2.co.il/price-list/sub-model/29804/2017
1559,59526727,סקודה, אוקטביה,60000,1197,2015,2,190000,7,06/2023,0,0,כסוף,0,0,101,בית שאן,,https://www.yad2.co.il/price-list/sub-model/26806/2015
1560,61902148,טויוטה, קורולה,30000,1598,2009,2,130500,7,08/2023,0,1,אפור,0,0,101,בנימינה גבעת עדה,,https://www.yad2.co.il/price-list/sub-model/24026/2009
1561,88194161,סוזוקי, SX4 קרוסאובר,53000,1586,2016,3,112000,7,10/2023,0,0,אפור,0,0,101,רמת ישי,,https://www.yad2.co.il/price-list/sub-model/26881/2016
1562,91059670,רנו, מגאן גראנד קופה,69000,1461,2017,2,112000,6,05/2023,0,0,אפור,0,0,101,מאור,,https://www.yad2.co.il/price-list/sub-model/29844/2017
1563,64470881,אאודי, A3,129000,1498,2019,1,85000,7,05/2023,0,0,לבן,0,0,101,ג'ת,,https://www.yad2.co.il/price-list/sub-model/30341/2019
1564,47807764,יונדאי, i20,87000,998,2020,1,58000,7,03/2024,0,0,שחור,0,0,101,פרדס חנה כרכור,,https://www.yad2.co.il/price-list/sub-model/32116/2020
1565,94938870,סקודה, סופרב (עד 2019),93000,1395,2018,2,126000,7,07/2023,0,0,שחור,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/27930/2018
1566,62148522,טויוטה, C-HR,117000,1798.0,2019,1,44000,7,06/2023,0,,לבן,0,0,101,אום אל פחם,,https://www.yad2.co.il/price-list/sub-model/29536/2019
1567,78208288,טויוטה, יאריס הייבריד,93810,1497.0,2020,1,111000,7,05/2024,0,,לבן,0,0,101,חריש,,https://www.yad2.co.il/price-list/sub-model/30009/2020
1568,75132172,מרצדס, EQA,297000,,2022,2,20000,2,01/2024,0,3.0,ברונזה,0,0,101,זכרון יעקב,,https://www.yad2.co.il/price-list/sub-model/35255/2022
1569,51976363,אופל, אינסיגניה,95000,1998.0,2018,1,69000,7,04/2024,0,3.0,כחול,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/30398/2018
1570,89834236,פיג'ו, 3008,115500,1598.0,2017,2,53000,7,02/2024,0,0.0,אפור,0,0,101,קרית טבעון,,https://www.yad2.co.il/price-list/sub-model/27799/2017
1571,83319951,יונדאי, i10,15000,1086.0,2012,3,170000,7,02/2024,0,0.0,כסוף,1,0,101,חריש,,https://www.yad2.co.il/price-list/sub-model/24773/2012
1572,57365885,פיג'ו, 3008,75000,1560.0,2017,1,194000,6,05/2023,0,0.0,לבן,0,0,101,עתלית,,https://www.yad2.co.il/price-list/sub-model/29942/2017
1573,87993093,סובארו, XV,90000,1995.0,2018,1,106000,7,05/2024,0,0.0,לבן,0,0,101,בית שאן,,https://www.yad2.co.il/price-list/sub-model/30582/2018
1574,58638575,פיג'ו, 3008,133000,1499.0,2021,1,75000,6,08/2023,0,0.0,לבן,0,0,101,יקנעם,,https://www.yad2.co.il/price-list/sub-model/34618/2021
1575,71926746,סיאט, לאון,79000,1798.0,2015,3,111000,7,08/2023,0,0.0,כחול,0,0,101,עפולה,,https://www.yad2.co.il/price-list/sub-model/26869/2015
1576,64602025,אאודי, A4,179000,1984.0,2019,2,64000,7,07/2023,0,0.0,שחור,0,0,101,עפולה,,https://www.yad2.co.il/price-list/sub-model/32868/2019
1577,57361959,רנו, מגאן גראנד קופה,65000,1461.0,2018,3,147000,6,03/2024,0,0.0,שחור,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/29844/2018
1578,98361174,טויוטה, קורולה,43000,1598.0,2013,2,172000,7,08/2023,0,2.0,כסוף,0,0,101,עפולה,,https://www.yad2.co.il/price-list/sub-model/26737/2013
1579,77988321,קיה, פיקנטו,55555,1248.0,2018,1,70000,7,01/2024,0,2.0,אדום,0,0,101,חדרה,,https://www.yad2.co.il/price-list/sub-model/29903/2018
