,ad_num,company,model,price,engine,year,hand,km,eng_kind,test,current_owner,prev_owner,צבע,gearbox,trader,area,sub_area
217,63739906,מיצובישי,אאוטלנדר,141000.0,1998.0,2020,1,42500,7,08/2023,0,,שחור,0,0,2,תל אביב יפו
218,43077932,פיג'ו,2008,112000.0,1199.0,2021,1,76000,7,08/2023,0,,לבן,0,0,2,תל אביב יפו
219,44997332,מיצובישי,אאוטלנדר,137000.0,1998.0,2020,2,72000,7,01/2024,0,1.0,שחור,0,0,2,ראשון לציון
220,65139855,קיה,ספורטז',94000.0,1999.0,2017,1,116000,7,11/2023,0,1.0,שחור,0,0,2,באר יעקב
221,67339888,ב.מ.וו,X4,140000.0,1997.0,2015,3,100000,7,11/2023,0,0.0,שחור,0,0,2,בת ים
222,99083538,ב.מ.וו,X5,225000.0,1997.0,2017,2,93000,3,02/2024,0,6.0,אפור,0,0,2,גני תקווה
223,42862808,מיצובישי,ASX,142000.0,1998.0,2022,1,1450,7,11/2024,0,6.0,שחור,0,0,2,רמת גן
224,71076975,הונדה,HR-V,83000.0,1498.0,2018,2,91000,7,12/2023,0,0.0,שחור,0,0,2,מודיעין מכבים רעות
225,85180227,סוזוקי,ויטרה,99000.0,998.0,2020,2,20000,7,11/2023,0,1.0,כסוף,0,0,2,ראשון לציון
226,81174701,אאודי,Q5,195000.0,1984.0,2018,2,48000,7,04/2024,0,0.0,לבן,0,0,2,ראשון לציון
227,48004030,איווייס,U5,149000.0,,2022,1,14000,2,06/2023,0,0.0,אפור,0,0,2,תל אביב יפו
228,77217366,לנד,רובר,140000.0,1999.0,2016,2,100000,7,09/2023,0,0.0,שחור,0,0,2,תל אביב יפו
229,77089845,מיצובישי,אאוטלנדר,158000.0,2360.0,2019,1,60500,3,10/2023,0,0.0,כסוף,0,0,2,יהוד מונוסון
230,73057164,ניסאן,אקס,110000.0,1598.0,2017,1,129000,6,06/2023,0,0.0,כחול,0,0,2,קרית אונו
231,83989827,טויוטה,לנד,279000.0,2755.0,2018,1,109000,6,05/2024,0,0.0,לבן,0,0,2,ראשון לציון
232,92043131,ג'יפ,/,,6417.0,2021,1,25000,7,03/2024,0,0.0,לבן,0,0,2,ראש העין
233,57025763,פורד,אקספלורר,165000.0,3497.0,2016,1,64000,7,07/2023,0,0.0,כסוף,0,0,2,יהוד מונוסון
234,96685729,קיה,ספורטז',94500.0,1999,2017,2,76000,7,10/2023,0,0,לבן,0,0,2,יהוד מונוסון
235,75349704,סקודה,קודיאק,200000.0,1498,2022,1,15100,7,07/2023,0,0,תכלת,0,0,2,מודיעין מכבים רעות
236,66016989,מיצובישי,אאוטלנדר,66000.0,1998,2016,2,160000,7,08/2023,0,1,לבן,0,0,2,חולון
237,68824067,מיצובישי,אאוטלנדר,102000.0,1998,2016,1,92000,7,08/2023,0,1,לבן,0,0,2,יהוד מונוסון
238,99595188,קיה,ספורטז',62000.0,1591,2015,2,111000,7,08/2023,0,0,לבן,0,0,2,ראשון לציון
239,45537241,אאודי,Q3,69500.0,1395,2014,2,137000,7,04/2024,0,0,אפור,0,0,2,תל אביב יפו
240,44791239,יונדאי,טוסון,79000.0,1591,2016,2,80000,7,01/2024,0,0,אפור,0,0,2,בת ים
241,93628039,סקודה,קודיאק,170000.0,1968,2020,1,80000,6,03/2024,0,0,אפור,0,0,2,פתח תקווה
242,89713598,יונדאי,טוסון,101000.0,1999,2016,1,14505,7,07/2023,0,0,אפור,0,0,2,תל אביב יפו
243,72613240,אאודי,Q3,217000.0,1498,2021,1,21000,7,04/2023,0,0,לבן,0,0,2,ראשון לציון
244,63235101,קופרה,פורמנטור,250000.0,1984,2021,1,19800,7,10/2023,0,0,כחול,0,0,2,בית דגן
245,96449400,ניסאן,קשקאי,180000.0,1332,2022,1,10000,7,06/2023,0,0,לבן,0,0,2,פתח תקווה
246,49996189,ב.מ.וו,X2,,1499,2020,2,37000,7,10/2023,0,0,לבן,0,0,2,תל אביב יפו
247,75811719,סקודה,קודיאק,245000.0,1984,2020,1,37000,7,07/2023,0,0,אפור,0,0,2,ראש העין
248,87324187,וולוו,XC60,235000.0,1969,2020,2,26000,7,07/2023,0,0,אפור,0,0,2,גבעתיים
249,41428952,טויוטה,RAV4,106000.0,2494,2016,1,155000,7,05/2023,0,0,שחור,0,0,2,תל אביב יפו
250,52185775,יונדאי,טוסון,121000.0,1999,2018,2,89500,7,02/2024,0,0,לבן,0,0,2,באר יעקב
251,68756813,ג'נסיס,GV80,390000.0,2996,2022,2,8000,6,01/2024,0,0,לבן,0,0,2,באר יעקב
252,51317372,יונדאי,טוסון,96500,1999.0,2017,3,77000,7,03/2024,0,0,,0,0,2,פתח תקווה
253,89384888,לנד,רובר,280000,1997.0,2020,1,22700,7,03/2024,0,0,לבן,0,0,2,תל אביב יפו
254,83856411,מרצדס,EQC,420000,,2022,1,25000,2,08/2023,0,0,לבן,0,0,2,רמת גן
255,86454522,מיצובישי,אאוטלנדר,65000,1998.0,2015,2,190000,7,09/2023,0,0,לבן,0,0,2,גני תקווה
256,83937122,ג'יפ,/,455000,1995.0,2022,1,31000,3,03/2024,0,0,אפור,0,0,2,תל אביב יפו
257,63977485,אלפא,רומיאו,189000,1995.0,2018,1,35000,7,10/2023,0,0,לבן,0,0,2,רמת גן
258,69521177,מיצובישי,אאוטלנדר,168000,2360.0,2020,1,78000,3,07/2023,0,0,לבן,0,0,2,ראשון לציון
259,81549949,אאודי,Q3,190000,1498.0,2019,2,32400,7,07/2023,0,0,לבן,0,0,2,רמת גן
260,74620232,קיה,ספורטז',119000,1999.0,2018,1,30000,7,05/2023,0,0,לבן,0,0,2,חולון
261,42561647,ג'יפ,/,82000,3604.0,2013,3,187000,7,05/2023,0,0,לבן,0,0,2,מודיעין מכבים רעות
262,91967450,סובארו,פורסטר,149000,2498.0,2020,1,46000,7,11/2023,0,0,לבן,0,0,2,רמת גן
263,58191189,מיצובישי,פג'רו,185000,3200.0,2016,2,115000,6,02/2024,0,0,לבן,0,0,2,מודיעין מכבים רעות
264,66519347,לנד,רובר,470000,1997.0,2019,3,32000,3,08/2023,0,0,אפור,0,0,2,גבעתיים
265,98795886,יונדאי,סנטה,49000,2349.0,2010,1,195000,7,05/2024,0,0,חום,0,0,2,גבעתיים
266,73384797,ניסאן,קשקאי,80000,1197.0,2017,1,70500,7,01/2024,0,0,לבן,0,0,2,פתח תקווה
267,51335546,לנד,רובר,385000,1997.0,2022,1,8700,7,06/2023,0,0,כסף,0,0,2,תל אביב יפו
268,69342894,מרצדס,GLC,359000,1991.0,2021,1,46000,7,12/2023,0,0,שחור,0,0,2,ראש העין
269,49528578,יונדאי,טוסון,120000,1999.0,2018,3,43000,7,02/2024,0,0,לבן,0,0,2,ראשון לציון
270,69284522,וולוו,XC60,280000.0,1969,2019,1,46847,3,04/2023,0,,אפור,0,0,2,תל אביב יפו
271,72890698,מרצדס,GLE,349000.0,2987,2018,2,149000,6,04/2023,0,0.0,אפור,0,0,2,פתח תקווה
272,85164938,שברולט,טראוורס,171000.0,3564,2018,1,117000,7,12/2023,0,0.0,לבן,0,0,2,פתח תקווה
273,73529407,ניסאן,קשקאי,119000.0,1461,2021,1,70000,6,03/2024,0,0.0,לבן,0,0,2,מודיעין מכבים רעות
274,48532721,טויוטה,RAV4,168000.0,2487,2019,1,132000,7,10/2023,0,0.0,לבן,0,0,2,מודיעין מכבים רעות
275,89572888,קאדילק,XT4,189000.0,1977,2019,1,42000,7,08/2023,0,0.0,לבן,0,0,2,פתח תקווה
276,53342296,מיצובישי,אקליפס,109000.0,1499,2019,1,37500,7,01/2024,0,0.0,לבן,0,0,2,רמת גן
277,45269885,טויוטה,לנד,260000.0,2982,2014,2,203000,6,01/2024,0,0.0,לבן,0,0,2,תל אביב יפו
278,88866559,קיה,ספורטז',93000.0,1591,2018,1,44000,7,04/2024,0,0.0,ברונזה,0,0,2,ראשון לציון
279,67130065,מרצדס,GLA,145000.0,1595,2016,1,91000,7,06/2023,0,0.0,שחור,0,0,2,חולון
280,76143111,יונדאי,טוסון,95950.0,1999,2017,2,48420,7,12/2023,0,0.0,אפור,0,0,2,רמת גן
281,43051051,קיה,סורנטו,112000.0,2359,2017,2,120000,7,07/2023,0,1.0,כסוף,0,0,2,רמת גן
282,55763769,מרצדס,GLE,,1991,2020,1,40000,7,11/2023,0,1.0,שחור,0,0,2,ראשון לציון
283,52033303,אאודי,Q3,220000.0,1984,2020,2,30000,7,12/2023,0,0.0,לבן,0,0,2,רמלה
284,66868779,יונדאי,טוסון,132000.0,1999,2019,1,72000,7,03/2024,0,0.0,שחור,0,0,2,מודיעין מכבים רעות
285,76460324,אם.,ג'י.,175000.0,1490,2023,1,2000,3,01/2024,0,0.0,לבן,0,0,2,רמלה
286,59515148,מאזדה,CX-5,174000.0,2488,2019,1,34000,7,02/2024,0,0.0,לבן,0,0,2,קרית אונו
287,48930148,טויוטה,לנד,190000.0,2982,2010,3,280000,6,12/2023,0,0.0,אפור,0,0,2,מודיעין מכבים רעות
288,53773009,טויוטה,לנד,,2982.0,2004,3,330000,6,07/2023,0,0,כסוף,0,0,2,פתח תקווה
289,89448219,ניסאן,קשקאי,34000.0,1997.0,2010,2,128000,7,05/2024,0,0,שחור,0,0,2,אזור
290,74045095,מיצובישי,אאוטלנדר,160000.0,2360.0,2019,1,54500,3,07/2023,0,0,לבן,0,0,2,לוד
291,85965694,סקודה,אניאק,220000.0,,2023,1,2000,2,02/2024,0,0,כסוף,0,0,2,מודיעין מכבים רעות
292,99023340,קיה,ספורטז',68000.0,1591.0,2016,2,138000,7,08/2023,0,0,לבן,0,0,2,גני תקווה
293,85185227,קיה,ספורטז',94000.0,1999.0,2018,1,93000,7,05/2023,0,0,כסוף,0,0,2,רמת גן
294,85500900,סיאט,אטקה,129000.0,1395.0,2019,1,30000,7,12/2023,0,0,שחור,0,0,2,חולון
295,43380383,מיצובישי,אאוטלנדר,92000.0,1998.0,2016,2,106000,7,04/2024,0,0,אפור,0,0,2,משמר דוד
296,97361898,קיה,ספורטז',79000.0,1591.0,2016,1,59000,7,06/2023,0,0,כחול,0,0,2,תל אביב יפו
297,78581956,ב.מ.וו,X5,495000.0,,2020,1,75000,2,02/2024,0,0,לבן,0,0,2,סביון
298,48857710,מרצדס,G,575000.0,3982.0,2017,2,68000,7,02/2024,0,0,שחור,0,0,2,רמת גן
299,43043047,מיצובישי,אאוטלנדר,51600.0,1998.0,2012,1,174000,7,04/2024,0,0,חום,0,0,2,קרית אונו
300,69003219,יונדאי,טוסון,89000.0,1999.0,2016,4,156000,7,11/2023,0,0,לבן,0,0,2,תל אביב יפו
301,98796604,אאודי,Q5,179000.0,1984.0,2018,1,104000,7,08/2023,0,0,אפור,0,0,2,תל אביב יפו
302,88534631,יונדאי,טוסון,129800.0,1999.0,2020,1,19900,7,01/2024,0,0,חום,0,0,2,חולון
303,96360271,מרצדס,ML,125000.0,3498.0,2014,2,160000,7,01/2024,0,0,שחור,0,0,2,תל אביב יפו
304,93788907,ב.מ.וו,X3,215000.0,1998.0,2018,1,34000,7,07/2023,0,0,לבן,0,0,2,תל אביב יפו
305,43000338,ב.מ.וו,X6,130000.0,2979.0,2014,3,160000,7,05/2023,0,0,לבן,0,0,2,פתח תקווה
306,93788907,ב.מ.וו,X3,215000.0,1998.0,2018,1,34000,7,07/2023,0,,לבן,0,0,2,תל אביב יפו
307,81096522,מיצובישי,פג'רו,35000.0,2835.0,1998,4,350000,6,05/2023,0,0.0,כחול,0,0,2,תל אביב יפו
308,82056542,וולוו,XC40,290000.0,1477.0,2022,1,24000,3,02/2024,0,0.0,כסף,0,0,2,יגל
309,77008917,מיצובישי,אאוטלנדר,,2268.0,2014,2,260000,6,01/2024,0,0.0,לבן,0,0,2,ראשון לציון
310,49764677,ב.מ.וו,X1,155000.0,1499.0,2018,1,88000,7,11/2023,0,0.0,לבן,0,0,2,ישרש
311,76937944,טויוטה,RAV4,169000.0,2487.0,2019,1,49000,7,02/2024,0,0.0,אפור,0,0,2,פתח תקווה
312,85613420,וולוו,XC60,289000.0,1969.0,2020,2,60000,3,12/2023,0,0.0,לבן,0,0,2,תל אביב יפו
313,79604042,פורד,אדג',129000.0,3497.0,2017,2,115500,7,01/2024,0,0.0,אפור,0,0,2,סביון
314,66083330,מאזדה,CX-5,76000.0,1998.0,2014,2,54000,7,08/2023,0,0.0,לבן,0,0,2,בת ים
315,86444994,סקודה,קודיאק,162000.0,1984.0,2018,1,103000,7,06/2023,0,0.0,כחול,0,0,2,פתח תקווה
316,68913231,מאזדה,CX-5,108000.0,1998.0,2017,2,56353,7,02/2024,0,0.0,לבן,0,0,2,תל אביב יפו
317,74589718,ניסאן,קשקאי,117000.0,1332.0,2019,1,28000,7,08/2023,0,0.0,כסוף,0,0,2,רמת גן
318,59651318,מרצדס,GLE,690000.0,2999.0,2022,1,18000,7,10/2023,1,0.0,לבן,0,0,2,תל אביב יפו
319,42614824,מאזדה,CX-5,61000.0,1998.0,2012,3,98000,7,05/2023,0,0.0,כסוף,0,0,2,קרית אונו
320,82174930,מאזדה,CX-5,111000.0,1998.0,2018,1,96000,7,02/2024,0,0.0,אפור,0,0,2,בת ים
321,65853707,ג'נסיס,GV60,314000.0,,2022,1,10000,2,07/2023,0,0.0,לבן,0,0,2,ראש העין
322,57864646,סוזוקי,ג'ימני,120000.0,1462.0,2020,1,55000,7,11/2023,0,0.0,ירוק,0,0,2,"כפר חב""ד"
323,51736652,לקסוס,RX450H,,3456.0,2013,2,180000,7,01/2024,0,0.0,אפור,0,0,2,אזור
324,85577306,מאזדה,CX-5,169000.0,2488,2021,1,22000,7,05/2024,0,,לבן,0,0,2,בת ים
325,77063092,מרצדס,GLE,210000.0,2987,2016,2,91000,6,02/2024,0,0.0,לבן,0,0,2,חולון
326,78839071,וולוו,XC60,291000.0,1969,2019,1,41500,3,11/2023,0,0.0,שחור,0,0,2,מודיעין מכבים רעות
327,77276021,מיצובישי,אאוטלנדר,149000.0,2360,2020,2,74000,3,12/2023,0,0.0,שחור,0,0,2,פתח תקווה
328,65648970,קופרה,אטקה,,1984,2020,2,59000,7,12/2023,0,0.0,לבן,0,0,2,ראשון לציון
329,55160378,ב.מ.וו,X1,145000.0,1998,2017,2,100000,7,12/2023,0,0.0,אפור,0,0,2,מודיעין מכבים רעות
330,46163910,פורד,אקספלורר,129800.0,3497,2015,1,140000,7,12/2023,0,0.0,לבן,0,0,2,גבעת שמואל
331,62784953,טויוטה,RAV4,125000.0,2494,2017,1,97000,7,05/2023,0,0.0,לבן,0,0,2,גבעת שמואל
332,68715307,לנד,רובר,280000.0,1997,2020,1,22700,7,03/2024,0,0.0,לבן,0,0,2,תל אביב יפו
333,87780467,שברולט,קפטיבה,34000.0,2997,2014,2,130000,7,03/2024,0,0.0,בז',0,0,2,תל אביב יפו
334,42885110,מזראטי,לבנטה,359000.0,2979,2019,3,78000,7,01/2024,0,0.0,לבן,0,0,2,גני תקווה
335,55929040,יונדאי,טוסון,145000.0,1999,2020,1,20000,7,08/2023,0,0.0,לבן,0,0,2,חולון
336,58913587,ב.מ.וו,X5,450000.0,2998,2021,1,16500,7,08/2023,0,0.0,אפור,0,0,2,תל אביב יפו
337,58286035,פורד,אקספלורר,105000.0,3497,2014,3,160000,7,09/2023,0,0.0,לבן,0,0,2,אור יהודה
338,43693082,מיצובישי,אאוטלנדר,93000.0,1998,2016,2,224000,7,02/2024,0,0.0,שחור,0,0,2,פתח תקווה
339,94621193,מרצדס,GLE,304000.0,2996,2017,2,100000,7,01/2024,0,0.0,לבן,0,0,2,ראשון לציון
340,67422182,יונדאי,טוסון,83500.0,1999,2016,2,140000,7,12/2023,0,0.0,זהב,0,0,2,כפר סירקין
341,92004655,לנד,רובר,298000.0,1997,2020,1,23000,7,07/2023,0,0.0,ברונזה,0,0,2,תל אביב יפו
342,99150977,אאודי,Q3,74500.0,1984,2012,1,102000,7,03/2024,0,,לבן,0,0,2,תל אביב יפו
343,85902466,ניסאן,קשקאי,,1197,2015,2,82000,7,01/2024,0,0.0,לבן,0,0,2,רמת גן
344,54160688,מיצובישי,אאוטלנדר,85000.0,1998,2016,1,185000,7,11/2023,0,0.0,אפור,0,0,2,רמת גן
345,45234909,שברולט,טראוורס,160000.0,3564,2018,1,90400,7,04/2023,0,0.0,לבן,0,0,2,ראשון לציון
346,68255973,מרצדס,GLC-Class,,1991,2021,1,13654,3,03/2024,0,0.0,לבן,0,0,2,תל אביב יפו
347,93409578,ניסאן,אקס,146000.0,1749,2019,2,48000,6,10/2023,0,0.0,אפור,0,0,2,ראש העין
348,69182530,קיה,ספורטז',76000.0,1591,2017,2,78000,7,01/2024,3,2.0,כחול,0,0,2,גבעתיים
349,93875794,מאזדה,CX-5,117000.0,1998,2018,1,133000,7,06/2023,0,2.0,שחור,0,0,2,מודיעין מכבים רעות
350,43662875,ג'יפ,/,360000.0,1995,2021,1,40000,3,05/2023,0,2.0,אפור,0,0,2,תל אביב יפו
351,75073451,סקודה,קודיאק,182300.0,1498,2021,1,30000,7,03/2024,0,2.0,כחול,0,0,2,תל אביב יפו
352,52616157,מאזדה,CX-5,145000.0,1998,2021,2,42000,7,07/2024,0,0.0,אפור,0,0,2,אזור
353,86523847,ניסאן,אקס,85000.0,1598,2016,1,170000,6,11/2023,0,0.0,לבן,0,0,2,ראשון לציון
354,99243196,סקודה,קודיאק,159000.0,1498,2020,1,65000,7,01/2024,0,0.0,שחור,0,0,2,מודיעין מכבים רעות
355,85518571,פורד,אקספלורר,180000.0,3497,2018,1,73250,7,05/2023,0,0.0,לבן,0,0,2,תל אביב יפו
356,72344349,ג'יפ,/,270000.0,3604,2020,1,20000,7,07/2023,0,0.0,שחור,0,0,2,פתח תקווה
357,72768030,אאודי,Q5,55000.0,1984,2010,2,170000,7,01/2024,0,0.0,לבן,0,0,2,ראשון לציון
358,61135788,סוזוקי,גרנד,65000.0,2393,2012,3,178000,7,02/2024,0,0.0,אפור,0,0,2,תל אביב יפו
359,62063719,פולקסווגן,טיגואן,110000.0,1395,2017,1,52000,7,05/2023,0,0.0,לבן,0,0,2,רמת גן
360,64532786,מיצובישי,פג'רו,78000.0,3200,2008,6,273000,6,09/2024,0,0,כסוף,0.0,0,2,ראשון לציון
361,82913097,פורשה,מקאן,365000.0,2997,2018,3,113000,7,01/2024,0,0,לבן,0.0,0,2,רמת גן
362,77567253,סוזוקי,ויטרה,126000.0,1373,2021,1,20600,7,01/2024,0,0,שחור,0.0,0,2,פתח תקווה
363,93214104,ב.מ.וו,X1,170000.0,1499,2019,1,35500,7,12/2023,0,0,שחור,0.0,0,2,ראשון לציון
364,43841270,שברולט,טראוורס,198000.0,3564,2019,2,40000,7,11/2024,0,0,אפור,0.0,0,2,חולון
365,76555119,טויוטה,RAV4,100000.0,1987,2017,1,126000,7,01/2024,0,0,בורדו,0.0,0,2,תל אביב יפו
366,81705580,אאודי,Q2,125000.0,1395,2017,2,55318,7,10/2023,0,0,לבן,0.0,0,2,תל אביב יפו
367,82196495,שברולט,טראוורס,265000.0,3564,2022,2,8850,7,06/2024,0,9,לבן,0.0,0,2,ראשון לציון
368,49216242,קיה,ספורטז',,1591,2018,1,43000,7,02/2024,0,9,שחור,0.0,0,2,ראש העין
369,45075143,קיה,ספורטז',57000.0,1591,2015,1,130000,7,05/2023,0,9,כסוף,0.0,0,2,רמת גן
370,55680920,ניסאן,קשקאי,42000.0,1997,2012,1,228000,7,10/2023,0,9,שחור,0.0,0,2,ראשון לציון
371,41462208,קיה,ספורטז',98000.0,1999,2017,1,85000,7,08/2023,0,9,שחור,0.0,0,2,פתח תקווה
372,61405170,סיטרואן,ברלינגו,70000.0,1560,2018,2,125000,6,06/2023,0,3,לבן,,0,2,פתח תקווה
373,74991562,סיטרואן,ברלינגו,45000.0,1560,2019,1,227,6,01/2024,0,3,לבן,,0,2,רמלה
374,95772784,מיצובישי,L200,64000.0,2477,2014,3,220000,6,07/2023,3,3,לבן,0.0,0,2,ראשון לציון
375,43675456,פיאט,דוקאטו,119000.0,2287,2018,1,280000,6,08/2023,3,3,לבן,,0,2,תל אביב יפו
376,41555511,טויוטה,היילקס,100000.0,2494,2012,2,320000,6,12/2023,0,3,לבן,,0,2,רמלה
377,58978598,איסוזו,4X4,73000.0,2999,2010,6,289000,6,11/2023,0,0,כסוף,,0,2,רמלה
378,63142453,מקסוס,אי-דליבר,250000,,2022,1,1000,2,09/2024,0,,לבן,0.0,0,2,רמת גן
379,41555511,טויוטה,היילקס,100000,2494.0,2012,2,320000,6,12/2023,0,3.0,לבן,,0,2,רמלה
380,62832612,סיטרואן,ברלינגו,65000,1560.0,2017,1,170000,6,07/2023,0,3.0,לבן,,0,2,פתח תקווה
381,81588036,סיטרואן,ברלינגו,57000,1560.0,2019,2,119000,6,01/2024,0,0.0,לבן,,0,2,רמת גן
382,66540855,פיאט,דוקאטו,45999,2287.0,2014,1,154000,6,11/2023,3,0.0,לבן,,0,2,ראשון לציון
383,64835541,מיצובישי,טרייטון,130000,2442.0,2016,2,162000,6,07/2023,0,0.0,שחור,0.0,0,2,חולון
384,75424172,שברולט,סוואנה,115000,2776.0,2020,1,176000,6,03/2024,3,0.0,חום,0.0,0,2,מודיעין מכבים רעות
385,54785908,אופל,קומבו,109000,1499.0,2020,2,72000,6,01/2024,0,0.0,לבן,0.0,0,2,גבעת שמואל
386,43614975,מיצובישי,טרייטון,124000,2442.0,2017,3,190000,6,05/2023,0,0.0,לבן,0.0,0,2,לוד
387,75120884,סיטרואן,ברלינגו,52000,1560.0,2019,2,113,6,05/2023,0,0.0,לבן,,0,2,רמלה
388,75982391,טויוטה,היילקס,307000,2755.0,2022,2,29000,6,04/2023,0,0.0,לבן,0.0,0,2,ראש העין
389,83113541,שברולט,סילברדו,54000,6600.0,2014,2,260000,5,03/2024,0,0.0,לבן,0.0,0,2,תל אביב יפו
390,43476555,טויוטה,היילקס,82000,2494.0,2009,2,360000,6,08/2023,0,3.0,לבן,,0,2,רמלה
391,96236823,פולקסווגן,קאדי,75000,1395.0,2018,3,160000,7,07/2023,0,0.0,לבן,0.0,0,2,חולון
392,51970277,מיצובישי,L200,157000,2268.0,2020,1,127000,6,07/2023,0,0.0,לבן,0.0,0,2,פתח תקווה
393,92498170,מרצדס,V-Class,147000,1950.0,2019,1,260000,6,01/2024,4,0.0,לבן,0.0,0,2,רמת גן
394,51907937,איסוזו,4X4,130000,2499.0,2016,1,230000,6,09/2023,0,0.0,לבן,0.0,0,2,ראש העין
395,84049072,רנו,קנגו,50000,1461.0,2018,2,140000,6,05/2023,0,2.0,לבן,,0,2,פתח תקווה
396,42871579,איסוזו,4X4,95000.0,2499.0,2015,2,270000,6,07/2023,0,0,לבן,0,0,2,תל אביב יפו
397,63759448,אופל,קומבו,110000.0,1499.0,2021,1,122000,6,02/2024,1,0,כחול,0,0,2,תל אביב יפו
398,84212292,שברולט,קרוז,27000.0,1362.0,2016,2,176000,7,02/2024,0,1,כסוף,0,0,2,חולון
399,51117667,ב.מ.וו,סדרה,400000.0,1998.0,2019,2,105000,3,02/2024,0,0,שחור,0,0,2,ראשון לציון
400,64935389,לקסוס,GS300H,115000.0,2494.0,2016,3,148000,7,04/2023,0,0,כסוף,0,0,2,ראש העין
401,95608628,סובארו,XV,,1600.0,2017,1,45000,7,11/2023,0,0,כסוף,0,0,2,אזור
402,69893922,יונדאי,i10,71000.0,1197.0,2021,2,33000,7,04/2024,0,9,לבן,0,0,2,תל אביב יפו
403,54932230,סיאט,ארונה,,999.0,2019,1,42000,7,01/2024,0,9,אדום,0,0,2,שוהם
404,96280797,טסלה,מודל,235000.0,,2021,2,23185,2,01/2024,0,0,לבן,0,0,2,תל אביב יפו
405,54276107,טויוטה,C-HR,90500.0,1798.0,2017,2,141000,7,05/2023,0,0,כסף,0,0,2,גבעת שמואל
406,57202997,קיה,פיקנטו,38000.0,1248.0,2016,1,126166,7,08/2023,3,0,לבן,0,0,2,גבעתיים
407,45094355,טסלה,מודל,181000.0,,2022,1,27000,2,02/2025,0,0,שחור,0,0,2,תל אביב יפו
408,86472787,קרייזלר,PT,,2429.0,2008,2,97000,7,02/2024,0,0,אפור,0,0,2,בת ים
409,68932960,סקודה,סופרב,168000.0,1984.0,2022,2,32000,7,02/2024,0,3,לבן,0,0,2,ראשון לציון
410,44665948,טויוטה,קורולה,135000.0,1798.0,2020,1,33000,7,01/2024,0,3,אפור,0,0,2,אור יהודה
411,56554478,מרצדס,S-Class,,2999.0,2022,1,48000,3,05/2023,0,3,שחור,0,0,2,תל אביב יפו
412,98257297,שברולט,קורבט,625000.0,6162.0,2021,2,16000,7,07/2023,0,0,פלטינה,0,0,2,תל אביב יפו
413,92039930,מאזדה,3,87000.0,1998.0,2017,2,128000,7,12/2023,0,0,שחור,0,0,2,פדיה
414,68263182,מרצדס,E-Class,140000,1950.0,2018,2,289000,6,05/2023,0,4,לבן,0.0,0,2,מודיעין מכבים רעות
415,84566206,מאזדה,3,42500,1496.0,2014,2,198000,7,07/2023,0,1,אפור,0.0,0,2,טירת יהודה
